title	lnbr	line	enca_position	enca_type	rule_ids
disco694n_2564_annot	7	{la D} {suave G} {voz N} {indígena G} {que Q} {la D} {fiereza N} {entibia G} {, O}	O	""	""
disco694n_2564_annot	8	{o C} {el D} {dios N} {Manchaipuíto R} {, O} {en P} {su D} {sombría N} {estancia N} {. O}	O	""	""
disco694n_2564_annot	9	{El D} {tirso N} {griego G} {rige V} {la D} {primitiva G} {danza N} {, O}	O	""	""
disco694n_2564_annot	10	{y C} {sobre P} {la D} {sublime G} {pradera N} {de P} {esperanza N}	O	""	""
disco694n_2564_annot	11	{nuestro D} {Pegaso R} {joven G} {, O} {mordiendo V} {el D} {freno N} {, O} {brinca N} {. O}	O	""	""
disco694n_2564_annot	12	{Y C} {bajo P} {de P} {la D} {timba N} {del P} {misterioso G} {cielo N} {, O}	O	""	""
disco694n_2564_annot	13	{si C} {Sol R} {y C} {Luna R} {han V} {sido V} {los D} {divos N} {del P} {abuelo N} {, O}	O	""	""
disco694n_2564_annot	14	{con P} {Sol R} {y C} {Luna R} {triunfan V} {los D} {vástagos N} {del P} {Inca R} {. O}	O	""	""
disco694n_2565_annot	1	{Maldigo V} {la D} {quijada N} {del P} {asno N} {, O} {el D} {enemigo N} {, O}	O	""	""
disco694n_2565_annot	2	{Odio R} {la D} {flecha N} {, O} {el D} {sable N} {, O} {la D} {honda N} {, O} {la D} {catapulta V} {; O}	O	""	""
disco694n_2565_annot	3	{maldigo G} {el D} {duro G} {instinto N} {de P} {la D} {guerra N} {, O} {maldigo V}	B	"enlace_subj_verb"	"ld01"
disco694n_2565_annot	4	{la D} {bárbara N} {azagaya R} {y C} {la D} {polvora N} {culta G} {; O}	I	"enlace_subj_verb"	"ld01"
disco694n_2565_annot	5	{y C} {a P} {quien Q} {ahoga V} {en P} {sangre N} {la D} {cosecha N} {de P} {trigo N}	O	""	""
disco694n_2565_annot	6	{y C} {a P} {quien Q} {ciego G} {de P} {rabia N} {la D} {Cruz R} {de P} {Paz R} {insulta G} {; O}	O	""	""
disco694n_2565_annot	7	{a P} {Bonaparte R} {o C} {César R} {, O} {a P} {Marat R} {o C} {a P} {Rodrigo R} {, O}	O	""	""
disco694n_2565_annot	8	{príncipe N} {de P} {soldados N} {o C} {rey N} {de P} {turbamulta N} {. O}	O	""	""
disco694n_2565_annot	9	{Los D} {maldigo V} {por P} {tantas D} {tristes G} {almas N} {de P} {duelo N}	B	"oracional"	"cp01"
disco694n_2565_annot	10	{que Q} {van V} {todos D} {los D} {días N} {por P} {la D} {senda N} {del P} {cielo N}	IB	"oracional
sirrem_adj_noun"	"cp01
pp02"
disco694n_2565_annot	11	{precedidas G} {por P} {Cristo R} {, O} {a P} {pedir V} {paz N} {y C} {luz N} {, O}	I	"sirrem_adj_noun"	"pp02"
disco694n_2565_annot	12	{por P} {Cristo R} {que Q} {solloza V} {, O} {que Q} {palidece V} {y C} {sufre V} {, O}	O	""	""
disco694n_2565_annot	13	{mientras C} {un D} {negro G} {incendio N} {de P} {salitre N} {y C} {azufre N}	B	"enlace_subj_verb"	"ld01"
disco694n_2565_annot	14	{obscurece V} {a P} {los D} {hombres N} {la D} {visión N} {de P} {la D} {Cruz R} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2566_annot	1	{¿ O} {Tienes N} {, O} {joven G} {amigo N} {, O} {ceñida G} {la D} {coraza N}	O	""	""
disco694n_2566_annot	2	{para P} {empezar V} {, O} {valiente G} {, O} {la D} {divina G} {pelea N} {? O}	O	""	""
disco694n_2566_annot	3	{¿ O} {Has G} {visto V} {si C} {resiste V} {el D} {metal N} {de P} {tu D} {idea N}	B	"enlace_od_verb"	"ld02"
disco694n_2566_annot	4	{la D} {furia N} {del P} {mandoble N} {y C} {el D} {peso N} {de P} {la D} {maza N} {? O}	I	"enlace_od_verb"	"ld02"
disco694n_2566_annot	5	{¿ O} {Te Q} {sientes V} {con P} {la D} {sangre N} {de P} {la D} {celeste G} {raza N}	B	"oracional"	"cp01"
disco694n_2566_annot	6	{que Q} {vida N} {con P} {los D} {números N} {pitagóricos G} {crea V} {? O}	I	"oracional"	"cp01"
disco694n_2566_annot	7	{¿ O} {Y C} {, O} {como C} {el D} {fuerte G} {Herakles R} {al P} {león N} {de P} {Nemea R} {, O}	O	""	""
disco694n_2566_annot	8	{a P} {los D} {sangrientos N} {tigres G} {del P} {mal G} {daría V} {caza N} {? O}	O	""	""
disco694n_2566_annot	9	{¿ O} {Te Q} {enternece V} {el D} {azul N} {de P} {una D} {noche N} {tranquila G} {? O}	O	""	""
disco694n_2566_annot	10	{¿ O} {Escuchas Q} {pensativo G} {el D} {sonar V} {de P} {la D} {esquila N}	B	"enlace_subj_verb"	"ld01"
disco694n_2566_annot	11	{cuando C} {el D} {Ángelus N} {dice V} {el D} {alma N} {de P} {la D} {tarde N} {? O} {... O}	I	"enlace_subj_verb"	"ld01"
disco694n_2566_annot	12	{¿ O} {Tu D} {corazón N} {las D} {voces N} {ocultas G} {interpreta V} {? O}	O	""	""
disco694n_2566_annot	13	{Sigue V} {, O} {entonces A} {, O} {tu D} {rumbo N} {de P} {amor N} {. O} {Eres V} {poeta N} {. O}	O	""	""
disco694n_2566_annot	14	{La D} {belleza N} {te Q} {cubre V} {de P} {luz N} {y C} {Dios R} {te Q} {guarde V} {. O}	O	""	""
disco694n_2567_annot	1	{Amado G} {es V} {la D} {palabra N} {en P} {que Q} {amar V} {se Q} {concreta V} {; O}	O	""	""
disco694n_2567_annot	2	{Nervo R} {es V} {la D} {vibración N} {de P} {los D} {nervios N} {del P} {mal N} {. O}	O	""	""
disco694n_2567_annot	3	{Bendita R} {sea V} {, O} {y C} {pura G} {la D} {canción N} {del P} {poeta N}	B	"oracional"	"cp01"
disco694n_2567_annot	4	{que Q} {lanzó V} {sin P} {pensar V} {su D} {frase N} {de P} {cristal N} {. O}	I	"oracional"	"cp01"
disco694n_2567_annot	5	{Fraile R} {de P} {mis D} {suspiros N} {, O} {celeste G} {anacoreta G}	B	"oracional"	"cp01"
disco694n_2567_annot	6	{que Q} {tiene V} {en P} {blancura G} {la D} {azúcar N} {y C} {la D} {sal N} {: O}	I	"oracional"	"cp01"
disco694n_2567_annot	7	{muéstrame V} {el D} {lirio N} {puro G} {que Q} {sigues G} {en P} {la D} {veta V}	O	""	""
disco694n_2567_annot	8	{y C} {hazme V} {escuchar V} {el D} {eco N} {de P} {tu D} {alma N} {sideral G} {! O}	O	""	""
disco694n_2567_annot	9	{Generoso G} {y C} {sutil G} {como C} {una D} {mariposa G} {, O}	O	""	""
disco694n_2567_annot	10	{encuentra V} {en P} {mí Q} {la D} {miel N} {de P} {lo D} {que Q} {soy V} {capaz G}	O	""	""
disco694n_2567_annot	11	{y C} {goza V} {en P} {mí Q} {la D} {dulce G} {fragancia N} {de P} {la D} {rosa N} {. O}	O	""	""
disco694n_2567_annot	12	{No A} {busques V} {en P} {mis D} {gestos N} {el D} {alma N} {de P} {mi D} {faz N} {: O}	O	""	""
disco694n_2567_annot	13	{quiere V} {lo D} {que Q} {se Q} {aquieta V} {, O} {busca V} {lo D} {que Q} {reposa V} {, O}	O	""	""
disco694n_2567_annot	14	{y C} {ten V} {como C} {una D} {joya N} {la D} {perla N} {de P} {la D} {Paz R} {! O}	O	""	""
disco694n_2568_annot	1	{La D} {tortuga N} {de P} {oro N} {camina V} {por P} {la D} {alfombra N}	O	""	""
disco694n_2568_annot	2	{y C} {traza N} {por P} {la D} {alfombra N} {un D} {misterioso G} {estigma N} {; O}	O	""	""
disco694n_2568_annot	3	{sobre P} {su D} {carapacho N} {hay V} {grabado V} {un D} {enigma N}	O	""	""
disco694n_2568_annot	4	{y C} {un D} {círculo N} {enigmático G} {se Q} {dibuja V} {en P} {su D} {sombra N} {. O}	O	""	""
disco694n_2568_annot	5	{Esos D} {signos N} {nos Q} {dicen V} {al P} {Dios R} {que C} {no A} {se Q} {nombra V}	O	""	""
disco694n_2568_annot	6	{y C} {ponen V} {en P} {nosotros Q} {su D} {autoritario G} {estigma N} {: O}	O	""	""
disco694n_2568_annot	7	{ese D} {círculo N} {encierra V} {la D} {clave N} {del P} {enigma N}	B	"oracional"	"cp01"
disco694n_2568_annot	8	{que Q} {a P} {Minotauro R} {mata V} {y C} {a P} {la D} {Medusa R} {asombra V} {. O}	I	"oracional"	"cp01"
disco694n_2568_annot	9	{Ramo N} {de P} {sueño N} {, O} {mazo N} {de P} {ideas N} {florecidas G}	O	""	""
disco694n_2568_annot	10	{en P} {explosión N} {de P} {cantos N} {y C} {en P} {floración N} {de P} {vidas N} {, O}	O	""	""
disco694n_2568_annot	11	{sois N} {mi D} {pecho N} {suave G} {, O} {mi D} {pensamiento N} {parco G} {. O}	O	""	""
disco694n_2568_annot	12	{Y C} {cuando C} {hayan V} {pasado V} {las D} {sedas N} {de P} {la D} {fiesta N} {, O}	O	""	""
disco694n_2568_annot	13	{decidme V} {los D} {sutiles G} {efluvios N} {de P} {la D} {orquesta N}	O	""	""
disco694n_2568_annot	14	{y C} {lo D} {que Q} {está V} {suspenso N} {entre P} {el D} {violín N} {y C} {el D} {arco N} {... O}	O	""	""
disco694n_2569_annot	1	{¿ O} {Viste V} {el D} {David R} {, O} {cómo Q} {era V} {bello G} {y C} {franco G} {? O}	O	""	""
disco694n_2569_annot	2	{En P} {él Q} {está V} {la D} {soberana G} {esencia N}	B	"sirrem_noun_prep"	"pp05"
disco694n_2569_annot	3	{de P} {la D} {tierra N} {, O} {y C} {la D} {pura G} {transparencia N}	IB	"sirrem_noun_prep
sirrem_noun_prep"	"pp05
pp05"
disco694n_2569_annot	4	{de P} {lo D} {alto G} {, O} {de P} {lo D} {noble G} {y C} {de P} {lo D} {blanco G} {. O}	I	"sirrem_noun_prep"	"pp05"
disco694n_2569_annot	5	{El D} {Byron R} {cojo G} {y C} {el D} {Cervantes R} {manco G}	B	"enlace_subj_verb"	"ld01"
disco694n_2569_annot	6	{cantaran V} {esta D} {gloria N} {de P} {Florencia R} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2569_annot	7	{y C} {lo D} {que Q} {existe V} {de P} {divina G} {ciencia N}	B	"sirrem_noun_prep"	"pd02"
disco694n_2569_annot	8	{en P} {ese D} {pectoral N} {y C} {en P} {ese D} {flanco N} {. O}	I	"sirrem_noun_prep"	"pd02"
disco694n_2569_annot	9	{En P} {cuanto A} {al P} {ojo N} {dominante G} {, O} {el D} {bello G}	O	""	""
disco694n_2569_annot	10	{imponer V} {del P} {aspecto N} {, O} {y C} {la D} {redonda G}	B	"sirrem_adj_noun"	"pp02"
disco694n_2569_annot	11	{caricia N} {de P} {escultor N} {que Q} {da V} {al P} {cabello N}	IB	"sirrem_adj_noun
enlace_subj_verb"	"pp02
ld01"
disco694n_2569_annot	12	{lo Q} {crespo V} {de P} {la D} {brisa N} {y C} {de P} {la D} {onda N} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2569_annot	13	{triunfa V} {una D} {Torre R} {soberana G} {: O} {¡ O} {el D} {cuello N} {! O}	O	""	""
disco694n_2569_annot	14	{y C} {una D} {fuente N} {soberbia N} {: O} {¡ O} {la D} {Rotonda R} {! O}	O	""	""
disco694n_2570_annot	1	{A P} {tus D} {pies N} {Triptolemo R} {, O} {Dea R} {, O} {su D} {cornucopia N}	B	"enlace_subj_verb"	"ld01"
disco694n_2570_annot	2	{vierte V} {, O} {mientras C} {tus D} {manos N} {alzan V} {, O} {sobre P} {la D} {testa N}	IB	"enlace_subj_verb
sirrem_adj_noun"	"ld01
pp02"
disco694n_2570_annot	3	{encrespada G} {de P} {oro N} {, O} {la D} {simbólica G} {cesta N}	I	"sirrem_adj_noun"	"pp02"
disco694n_2570_annot	4	{en P} {donde Q} {el D} {Iris R} {mágico G} {sus D} {riquezas N} {acopia G} {. O}	O	""	""
disco694n_2570_annot	5	{El D} {perfume N} {que Q} {nace V} {de P} {tu D} {sustancia N} {propia G}	B	"enlace_subj_verb"	"ld01"
disco694n_2570_annot	6	{unge V} {los D} {palpitantes N} {senos G} {de P} {la D} {floresta N} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2570_annot	7	{y C} {la D} {estación N} {que Q} {ríe V} {bajo P} {su D} {luz N} {de P} {fiesta N} {, O}	O	""	""
disco694n_2570_annot	8	{hace V} {tus D} {gracias N} {suyas Q} {y C} {tus D} {sonrisas N} {copia N} {. O}	O	""	""
disco694n_2570_annot	9	{Pues C} {al P} {paso N} {de P} {Flora R} {la D} {tierra N} {se Q} {conmueve V} {, O}	O	""	""
disco694n_2570_annot	10	{y C} {con P} {formas N} {de P} {oro N} {, O} {de P} {púrpura N} {, O} {de P} {nieve N} {, O}	O	""	""
disco694n_2570_annot	11	{de P} {azul N} {, O} {la D} {maravilla N} {de P} {su D} {misterio N} {expresa V} {. O}	O	""	""
disco694n_2570_annot	12	{Así A} {, O} {llena G} {de P} {música N} {la D} {selva N} {melancólica G} {, O}	O	""	""
disco694n_2570_annot	13	{traduce V} {por P} {el D} {son N} {de P} {la D} {flauta N} {bucólica G}	B	"enlace_od_verb"	"ld02"
disco694n_2570_annot	14	{lo D} {que Q} {arde V} {, O} {lo D} {que Q} {aspira V} {, O} {lo D} {que Q} {ama V} {, O} {lo D} {que Q} {besa V} {. O}	I	"enlace_od_verb"	"ld02"
disco694n_2571_annot	1	{Ser V} {feliz G} {campeón N} {de P} {los D} {ilustres G} {juegos N}	O	""	""
disco694n_2571_annot	2	{en P} {que Q} {son V} {semidioses N} {y C} {poetas N} {hermanos N} {, O}	O	""	""
disco694n_2571_annot	3	{ver V} {en P} {suefíos N} {temblar V} {la D} {gran G} {lira N} {, O} {en P} {las D} {manos N}	B	"sirrem_noun_prep"	"pp06.1"
disco694n_2571_annot	4	{del P} {viejo G} {rey N} {de P} {musas N} {, O} {príncipe N} {de P} {los D} {ciegos G} {, O}	I	"sirrem_noun_prep"	"pp06.1"
disco694n_2571_annot	5	{prendar V} {su D} {antorcha N} {humana G} {con P} {los D} {divinos N} {fuegos N}	O	""	""
disco694n_2571_annot	6	{y C} {mantener V} {, O} {en P} {nuestros D} {bosques N} {americanos G}	O	""	""
disco694n_2571_annot	7	{al P} {par N} {que C} {la D} {frescura N} {de P} {los D} {mirtos N} {romanos G}	O	""	""
disco694n_2571_annot	8	{el D} {verdor N} {armonioso G} {de P} {los D} {laureles N} {griegos N} {, O}	O	""	""
disco694n_2571_annot	9	{y C} {, O} {alma N} {transparente G} {y C} {sonora G} {que Q} {admira V}	O	""	""
disco694n_2571_annot	10	{por P} {el D} {puro N} {cristal N} {en P} {que C} {su D} {esencia N} {encierra V}	O	""	""
disco694n_2571_annot	11	{y C} {en P} {que C} {como C} {el D} {Oriente R} {de P} {una D} {perla N} {se Q} {mira V} {, O}	O	""	""
disco694n_2571_annot	12	{honrar V} {al P} {continente N} {y C} {enaltecer V} {su D} {tierra N} {, O}	O	""	""
disco694n_2571_annot	13	{y C} {todo D} {ante P} {la D} {gracia N} {celeste G} {de P} {la D} {lira N} {: O}	O	""	""
disco694n_2571_annot	14	{son V} {los D} {más A} {grandes G} {cargos N} {contra P} {Don R} {Justo R} {Sierra R} {. O}	O	""	""
disco694n_2572_annot	1	{Cuando C} {iba V} {yo Q} {a P} {montar V} {ese D} {caballo N} {rudo G}	O	""	""
disco694n_2572_annot	2	{y C} {tembloroso G} {, O} {dije V} {: O} {" O} {La D} {vida N} {es V} {pura G} {y C} {bella G} {' O} {' O} {, O}	O	""	""
disco694n_2572_annot	3	{entre P} {sus D} {cejas N} {vivas G} {vi V} {brillar V} {una D} {estrella N} {. O}	O	""	""
disco694n_2572_annot	4	{El D} {cielo N} {estaba V} {azul N} {y C} {yo Q} {estaba V} {desnudo G} {. O}	O	""	""
disco694n_2572_annot	5	{Sobre P} {mi D} {frente N} {Apolo R} {hizo V} {brillar V} {su D} {escudo N}	O	""	""
disco694n_2572_annot	6	{y C} {de P} {Belerofonte R} {logré V} {seguir V} {la D} {huella N} {. O}	O	""	""
disco694n_2572_annot	7	{Toda D} {cima N} {es V} {ilustre G} {si C} {Pegaso R} {la D} {sella N} {, O}	O	""	""
disco694n_2572_annot	8	{y C} {yo Q} {, O} {fuerte G} {, O} {he V} {subido V} {donde Q} {Pegaso R} {pudo V} {. O}	O	""	""
disco694n_2572_annot	9	{Yo Q} {soy V} {el D} {caballero N} {de P} {la D} {humana G} {energía N} {, O}	O	""	""
disco694n_2572_annot	10	{yo Q} {soy V} {el D} {que Q} {presenta V} {su D} {cabeza N} {triunfante G}	O	""	""
disco694n_2572_annot	11	{coronada G} {con P} {el D} {laurel N} {del P} {Rey R} {del P} {día N} {; O}	O	""	""
disco694n_2572_annot	12	{domador N} {del P} {corcel N} {de P} {cascos N} {de P} {diamante N} {, O}	O	""	""
disco694n_2572_annot	13	{voy V} {en P} {un D} {gran G} {volar V} {, O} {con P} {la D} {aurora N} {por P} {guía N} {, O}	O	""	""
disco694n_2572_annot	14	{adelante A} {en P} {el D} {vasto G} {azur N} {, O} {siempre A} {adelante A} {! O}	O	""	""
disco694n_2573_annot	1	{Por P} {un D} {momento N} {, O} {oh C} {Cisne R} {, O} {juntaré V} {mis D} {anhelos N}	O	""	""
disco694n_2573_annot	2	{a P} {los D} {de P} {tus D} {dos D} {alas N} {que Q} {abrazaron V} {a P} {Leda R} {, O}	O	""	""
disco694n_2573_annot	3	{y C} {a P} {mi D} {maduro G} {ensueño N} {, O} {aun A} {vestido G} {de P} {seda N} {, O}	O	""	""
disco694n_2573_annot	4	{dirás A} {, O} {por P} {los D} {Dioscuros R} {, O} {la D} {gloria N} {de P} {los D} {cielos N} {. O}	O	""	""
disco694n_2573_annot	5	{Es V} {el D} {otoño N} {. O} {Ruedan V} {de P} {la D} {flauta N} {consuelos G} {. O}	O	""	""
disco694n_2573_annot	6	{Por P} {un D} {instante N} {, O} {oh C} {Cisne R} {, O} {en P} {la D} {obscura N} {alameda G}	B	"enlace_subj_verb"	"ld01"
disco694n_2573_annot	7	{sorberé G} {entre P} {dos D} {labios N} {lo D} {que Q} {el D} {Pudor R} {me Q} {veda N} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2573_annot	8	{y C} {dejaré V} {mordidos G} {Escrúpulos R} {y C} {Celos R} {. O}	O	""	""
disco694n_2573_annot	9	{Cisne R} {, O} {tendré V} {tus D} {alas N} {blancas G} {, O} {por P} {un D} {instante N} {, O}	O	""	""
disco694n_2573_annot	10	{y C} {el D} {corazn N} {de P} {rosa N} {que Q} {hay V} {en P} {tu D} {dulce G} {pecho N}	B	"enlace_subj_verb"	"ld01"
disco694n_2573_annot	11	{palpitará V} {en P} {el D} {mío D} {con P} {su D} {sangre N} {constante G} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2573_annot	12	{Amor R} {será V} {dichoso G} {, O} {pues C} {estará V} {vibrante G}	B	"enlace_subj_verb"	"ld01"
disco694n_2573_annot	13	{el D} {júbilo N} {que Q} {pone V} {al P} {gran G} {Pan N} {en P} {acecho N}	I	"enlace_subj_verb"	"ld01"
disco694n_2573_annot	14	{mientras C} {su D} {ritmo N} {esconde V} {la D} {fuente N} {de P} {diamante N} {. O}	O	""	""
disco694n_2574_annot	1	{La D} {dulzura N} {del P} {ángelus N} {matinal G} {y C} {divino G}	B	"oracional"	"cp01"
disco694n_2574_annot	2	{que Q} {diluyen V} {ingenuas G} {campanas N} {provinciales G} {, O}	I	"oracional"	"cp01"
disco694n_2574_annot	3	{en P} {un D} {aire N} {inocente G} {a P} {fuerza N} {de P} {rosales N} {, O}	O	""	""
disco694n_2574_annot	4	{de P} {plegarias N} {, O} {de P} {ensueños N} {de P} {virgen N} {, O} {y C} {de P} {trino N}	B	"sirrem_noun_prep"	"pp06.1"
disco694n_2574_annot	5	{de P} {ruiseñor N} {, O} {opuesto G} {todo Q} {al P} {rudo N} {destino N}	IB	"sirrem_noun_prep
oracional"	"pp06.1
cp01"
disco694n_2574_annot	6	{que Q} {no A} {cree V} {en P} {Dios R} {... O} {El D} {áureo N} {ovillo G} {vespertino G}	IB	"oracional
enlace_subj_verb"	"cp01
ld01"
disco694n_2574_annot	7	{que C} {la D} {tarde N} {devana G} {tras P} {opacos D} {cristales N}	IB	"enlace_subj_verb
sirrem_noun_prep"	"ld01
pd02"
disco694n_2574_annot	8	{por P} {tejer V} {la D} {inconsútil G} {tela N} {de P} {nuestros D} {males N}	I	"sirrem_noun_prep"	"pd02"
disco694n_2574_annot	9	{todos D} {hechos N} {de P} {carne N} {y C} {aromados N} {de P} {vino N} {... O}	O	""	""
disco694n_2574_annot	10	{Y C} {esta D} {atroz G} {amargura N} {de P} {no A} {gustar V} {de P} {nada Q} {, O}	O	""	""
disco694n_2574_annot	11	{de P} {no A} {saber V} {adónde Q} {dirigir V} {nuestra D} {prora N} {, O}	O	""	""
disco694n_2574_annot	12	{mientras C} {el D} {pobre N} {esquife N} {en P} {la D} {noche N} {cerrada G}	B	"enlace_subj_verb"	"ld01"
disco694n_2574_annot	13	{va V} {en P} {las D} {hostiles G} {olas N} {huérfano N} {de P} {la D} {aurora N} {... O}	I	"enlace_subj_verb"	"ld01"
disco694n_2574_annot	14	{¡ O} {Oh O} {suaves G} {campanadas G} {entre P} {la D} {madrugada N} {! O}	O	""	""
disco694n_2575_01_annot	1	{Mientras C} {el D} {brillo N} {de P} {tu D} {gloria N} {augura G}	B	"enlace_od_verb"	"ld02"
disco694n_2575_01_annot	2	{ser V} {en P} {la D} {eternidad N} {sol N} {sin P} {poniente A} {, O}	I	"enlace_od_verb"	"ld02"
disco694n_2575_01_annot	3	{fénix N} {de P} {viva G} {luz N} {, O} {fénix G} {ardiente A} {, O}	O	""	""
disco694n_2575_01_annot	4	{diamante N} {parangón G} {de P} {la D} {pintura N} {, O}	O	""	""
disco694n_2575_01_annot	5	{de P} {España R} {está V} {sobre P} {la D} {veste N} {obscura G}	O	""	""
disco694n_2575_01_annot	6	{tu D} {nombre N} {, O} {como C} {joya N} {reluciente G} {; O}	O	""	""
disco694n_2575_01_annot	7	{rompe V} {la D} {Envidia R} {el D} {fatigado G} {diente A} {, O}	O	""	""
disco694n_2575_01_annot	8	{y C} {el D} {Olvido R} {lamenta V} {su D} {amargura N} {. O}	O	""	""
disco694n_2575_01_annot	9	{Yo Q} {en P} {equívoco G} {altar N} {, O} {tú Q} {en P} {sacro G} {fuego N} {, O}	O	""	""
disco694n_2575_01_annot	10	{miro V} {a P} {través N} {de P} {mi D} {penumbra N} {el D} {día N}	O	""	""
disco694n_2575_01_annot	11	{en P} {que Q} {al P} {calor N} {de P} {tu D} {amistad N} {, O} {Don R} {Diego R} {, O}	O	""	""
disco694n_2575_01_annot	12	{jugando V} {de P} {la D} {luz N} {con P} {la D} {armonía N} {, O}	O	""	""
disco694n_2575_01_annot	13	{con P} {la D} {alma N} {luz N} {, O} {de P} {tu D} {pincel N} {el D} {juego N}	B	"enlace_subj_verb"	"ld01"
disco694n_2575_01_annot	14	{el D} {alma N} {duplicó V} {de P} {la D} {faz N} {mía Q} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2575_02_annot	1	{Alma N} {de P} {oro N} {, O} {fina G} {voz N} {de P} {oro N} {, O}	O	""	""
disco694n_2575_02_annot	2	{al P} {venir V} {hacia P} {mí Q} {, O} {( O} {por P} {qué Q} {suspiras N} {? O}	O	""	""
disco694n_2575_02_annot	3	{ya A} {empieza V} {el D} {noble G} {coro N} {de P} {las D} {liras O}	O	""	""
disco694n_2575_02_annot	4	{a P} {preludiar V} {el D} {himno N} {a P} {tu D} {decoro N} {; O}	O	""	""
disco694n_2575_02_annot	5	{ya A} {al P} {misterioso G} {son N} {del P} {noble G} {coro N}	B	"sirrem_adj_noun"	"pp01"
disco694n_2575_02_annot	6	{calma N} {el D} {Centauro R} {sus D} {grotescas G} {iras N} {, O}	I	"sirrem_adj_noun"	"pp01"
disco694n_2575_02_annot	7	{y C} {con P} {nueva G} {pasión N} {que Q} {les Q} {inspiras N} {, O}	O	""	""
disco694n_2575_02_annot	8	{tornan V} {a P} {amarse V} {Angélica R} {y C} {Medoro R} {. O}	O	""	""
disco694n_2575_02_annot	9	{A P} {Tecrito R} {y C} {Poussin R} {la D} {Fama R} {dote V}	O	""	""
disco694n_2575_02_annot	10	{con P} {la D} {corona N} {del P} {laurel N} {supremo G} {; O}	O	""	""
disco694n_2575_02_annot	11	{que C} {en P} {donde Q} {da V} {Cervantes R} {el D} {Quijote R}	O	""	""
disco694n_2575_02_annot	12	{y C} {yo Q} {las D} {telas N} {con P} {mis D} {luces N} {gemo G} {, O}	O	""	""
disco694n_2575_02_annot	13	{para P} {Don R} {Luis R} {de P} {Gngora R} {y C} {Argote R}	B	"enlace_subj_verb"	"ld01"
disco694n_2575_02_annot	14	{traerá V} {una D} {nueva G} {palma N} {Polifemo R} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2575_03_annot	1	{En P} {tanto D} {pace N} {estrellas N} {el D} {Pegaso R} {divino G} {, O}	O	""	""
disco694n_2575_03_annot	2	{y C} {vela N} {tu D} {hipogrifo N} {, O} {Velázquez R} {, O} {la D} {Fortuna R} {, O}	O	""	""
disco694n_2575_03_annot	3	{en P} {los D} {celestes N} {parques G} {el D} {Cisne R} {gongorino G}	B	"enlace_subj_verb"	"ld01"
disco694n_2575_03_annot	4	{deshoja V} {sus D} {sutiles G} {margaritas N} {la D} {Luna R} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2575_03_annot	5	{Tu D} {castillo N} {, O} {Velázquez R} {, O} {se Q} {eleva V} {en P} {el D} {camino N}	B	"sirrem_noun_prep"	"pp06.1"
disco694n_2575_03_annot	6	{del P} {Arte R} {como C} {torre N} {que Q} {de P} {águilas N} {es V} {cuna N} {, O}	I	"sirrem_noun_prep"	"pp06.1"
disco694n_2575_03_annot	7	{y C} {tu D} {castillo N} {, O} {Góngora R} {, O} {se Q} {alza N} {al P} {azul N} {cual Q} {una D}	B	"sirrem_pal-rel"	"pp16"
disco694n_2575_03_annot	8	{jaula N} {de P} {ruiseñores N} {labrada G} {en P} {oro N} {fino G} {. O}	I	"sirrem_pal-rel"	"pp16"
disco694n_2575_03_annot	9	{Gloriosa G} {la D} {península N} {que Q} {abriga V} {tal D} {colonia N} {. O}	O	""	""
disco694n_2575_03_annot	10	{¡ O} {Aquí A} {bronce N} {corintio G} {y C} {allá A} {mármol N} {de P} {Jonia R} {! O}	O	""	""
disco694n_2575_03_annot	11	{Las D} {rosas N} {a P} {Velázquez R} {, O} {y C} {a P} {Góngora R} {claveles N} {. O}	O	""	""
disco694n_2575_03_annot	12	{De P} {ruiseñores N} {y C} {águilas N} {se Q} {pueblan V} {las D} {encinas N} {, O}	O	""	""
disco694n_2575_03_annot	13	{y C} {mientras C} {pasa V} {Angélica R} {sonriendo V} {a P} {las D} {Meninas R} {, O}	O	""	""
disco694n_2575_03_annot	14	{salen V} {las D} {nueve D} {Musas R} {de P} {un D} {bosque N} {de P} {laureles N} {. O}	O	""	""
disco694n_2576_annot	1	{De P} {una D} {juvenil G} {inocencia N}	O	""	""
disco694n_2576_annot	2	{¿ O} {qué Q} {conservar V} {, O} {sino C} {el D} {sutil G}	B	"sirrem_adj_noun"	"pp02"
disco694n_2576_annot	3	{perfume N} {, O} {esencia N} {de P} {su D} {Abril R} {? O} {... O}	I	"sirrem_adj_noun"	"pp02"
disco694n_2576_annot	4	{- O} {¡ O} {La D} {más A} {maravillosa G} {esencia N} {! O}	O	""	""
disco694n_2576_annot	5	{Por P} {lamentar V} {a P} {mi D} {conciencia N}	O	""	""
disco694n_2576_annot	6	{quedó V} {de P} {un D} {sonoro G} {marfil O}	B	"enlace_od_verb"	"ld02"
