n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
dario	cual una fuente de vigor y de dulzura,	cu~al una fuente de vigor y de dulzura	14	2 3 5 9 13	-	Alejandrino	1.0
dario	y se transparenta en su alma toda pura.	y se transparenta   en su   alma toda pura	14	5 9 11 13	-	Alejandrino	1.0
dario	Yo no escuché jamás palabra tan humana	Yo no escuché jamás palabra tan humana 	14	1 2 4 6 9 13	-	Alejandrino	1.0
dario	y que fuese en mi sangre y mi pensar mi hermana.	y que fuese en mi sangre y mi pensar mi hermana. 	14	3 6 11 13	-	Alejandrino	1.0
dario	Era bueno. Era puro. Era lo que hay que ser	Era bueno. Era puro. Era lo que hay que ser 	14	1 3 4 6 8 11 13	-	Alejandrino	1.0
dario	cuando se trae en el hombro la piedra del deber.	cuando se tr#e en el hombro la piedra del deber	14	4 6 9 13	-	Alejandrino	1.0
dario	Y él supo llevar esa piedra de hierro,	y   él supo llevar esa piedra de hierro	14	2 3 6 8 10 13	-	Alejandrino	1.0
dario	viendo hacia arriba al águila y hacia sus pies el perro.	viendo hacia arriba al águila y hacia sus pies el perro. 	14	1 4 6 11 13	-	Alejandrino	1.0
dario	¡Oh amigo! Sé en lo hondo del infinito ahora	¡Oh amigo! Sé en lo hondo del infinito ahora 	14	1 2 4 6 11 13	-	Alejandrino	1.0
dario	como eras en el triste imperio de las horas,	como eras en el triste imperio de las horas, 	14	2 6 9 13	-	Alejandrino	1.0
dario	todo lleno de angustias y de dolor y duelo.	todo lleno de angustias y de dolor y duelo. 	14	1 3 6 11 13	-	Alejandrino	1.0
dario	Perpetúate en ritmo, en canto, en verso y vuela.	Perpetúate en ritmo, en canto, en verso y vuela. 	14	3 6 9 11 13	-	Alejandrino	1.0
dario	Andreve, el alma que se dulcifica	Andreve, el alma que se dulcifica 	11	2 4 10	2 4 10	Endecasílabo heroico difuso	1.0
dario	con el contacto de las cosas bellas,	con el contacto de las cosas bellas, 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	tiene una suave irradiación de estrellas	tiene una suave irradiación de estrellas 	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	y un don de sol que todo magnifica.	y un don de sol que todo magnifica. 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	La idea alumbra y la palabra explica	La idea alumbra y la palabra explica 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	lo que al pensar dan las Nuevas Doncellas;	lo que al pensar dan las Nuevas Doncellas; 	11	4 5 7 10	4 10	Endecasílabo sáfico difuso	0.8
dario	se anuncia amor y se borran querellas	se anuncia amor y se borran querellas 	11	2 4 7 10	2 4 10	Endecasílabo heroico difuso	0.9
dario	si Eros levanta cátedra y explica.	si eros levanta cátedra y   explica	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	Amor y Sol y Amor y Sol. ¡Que al viento	Amor y Sol y Amor y Sol. ¡Que al viento 	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
dario	den la ilusión para la dicha humana,	den la ilusión para la dicha humana, 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	pues al viento van verbo y pensamiento!	pues al viento van verbo y pensamiento! 	11	3 5 6 10	3 6 10	Endecasílabo melódico puro	0.9
dario	Y luz y vida para el alma hermana	Y luz y vida para el alma hermana 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	que hace brotar mi puro sentimiento	que hace brotar mi puro sentimiento 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	por noble, pura, consecuente y sana.	por noble, pura, consecuente y sana. 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Manuel: el resplandor de tu palabra	Manuel: el resplandor de tu palabra 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	ha iluminado la montaña obscura,	ha iluminado la montaña obscura, 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	en donde, hace ya tiempo, mi figura	en donde, hace ya tiempo, mi figura 	11	3 5 6 10	3 6 10	Endecasílabo melódico puro	0.9
dario	vaga entre el cielo, el sátiro y la cabra.	vaga entre el cielo, el sátiro y la cabra. 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	Sea arado de oro aquel que abra	sea arado de   oro aquel que   abra	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
dario	el surco en la divina agricultura,	el surco en la divina agricultura, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	y que pueda extraer de tierra impura	y que pueda extraer de tierra impura 	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	el mármol blanco que el artista labra.	el mármol blanco que el artista labra. 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Y puesto que eres lengua de mi tierra,	Y puesto que eres lengua de mi tierra, 	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	la cual se agita con rumor de palma,	la cual se agita con rumor de palma, 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	y es tu cráneo depósito que encierra	y es tu crán#o depósito que encierra	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	ese gran fluido propulsor de tu alma,	ese gran fluido propulsor de tu alma, 	11	1 3 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	sé como Castelar, cuyo rotundo	sé como Castelar, cuyo rotundo 	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
dario	verbo aumentó la rotación del mundo.	verbo aumentó la rotación del mundo. 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	Por olas intranquilas y por soplos amargos	Por olas intranquilas y por soplos amargos 	14	2 6 10 13	-	Alejandrino	1.0
dario	iba el bajel de Grecia con rumbo a la ilusión;	iba el bajel de Grecia con rumbo a la ilusión; 	14	1 4 6 9 13	-	Alejandrino	1.0
dario	Febo daba su oro para la nave Argos,	febo daba su   oro para la nave   argos	14	1 3 6 11 13	-	Alejandrino	1.0
dario	y Júpiter sabía del sueño de Jasón.	y Júpiter sabía del sueño de Jasón. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Espera infamias duras y aguarda vientos largos,	Espera infamias duras y aguarda vientos largos, 	14	2 4 6 9 11 13	-	Alejandrino	1.0
dario	tú, que tienes por nave tu propio corazón;	tú, que tienes por nave tu propio corazón; 	14	1 3 6 9 13	-	Alejandrino	1.0
dario	que si tienes cuidados y multiplicas cargos,	que si tienes cuidados y multiplicas cargos, 	14	3 6 11 13	-	Alejandrino	1.0
dario	a la cuenta de tu alma, lírica y dulce, son.	a la cuenta de tu alma, lírica y dulce, son. 	15	3 7 9 12 14	-	Pentadecasílabo	1.0
dario	Y a la cuenta de tu alma te pondrán tus locuras,	Y a la cuenta de tu alma te pondrán tus locuras, 	15	3 7 11 14	-	Pentadecasílabo	1.0
dario	tus conquistas fugaces y tus cosas impuras...	tus conquistas fugaces y tus cosas impuras... 	14	3 6 10 13	-	Alejandrino	1.0
dario	El ángel de la guarda, exacto y puro es.	el ángel de la guarda   exacto y puro   es	14	2 6 9 11 13	-	Alejandrino	1.0
dario	Así que peques mucho o así que peques poco,	Así que peques mucho o así que peques poco, 	14	2 4 6 9 11 13	-	Alejandrino	1.0
dario	te salvarás por santo, por poeta o por loco,	te salvarás por santo, por poeta o por loco, 	14	4 6 10 13	-	Alejandrino	1.0
dario	y las cuentas finales te arreglarán después.	y las cuentas finales te arreglarán después. 	14	3 6 11 13	-	Alejandrino	1.0
dario	Tras los cuernos de Júpiter, Europa sonreía	Tras los cuernos de Júpiter, Europa sonreía 	14	3 6 9 13	-	Alejandrino	1.0
dario	y dominaba con su mano de marfil	y dominaba con su mano de marfil 	13	4 8 12	-	Tridecasílabo	1.0
dario	toda la luminosa y eterna gallardía	toda la luminosa y eterna gallardía 	14	1 6 9 13	-	Alejandrino	1.0
dario	que existe en Primavera y domina en Abril.	que existe en Primavera y domina en Abril. 	14	2 6 10 13	-	Alejandrino	1.0
dario	En lo alto del mástil una guitarra había	en lo alto del mástil una guitarra   había	14	2 5 7 10 13	-	Alejandrino	1.0
dario	como en el viaje de d'Annunzzio y tal sutilmente	como en el viaje de d'Annunzzio y tal sutilmente 	14	4 8 10 12 13	-	Alejandrino	1.0
dario	cantaba amable esa cigarra mía	cantaba amable esa cigarra mía 	11	2 4 5 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	0.9
dario	que olvidé del pasado, lo profano y lo vil.	que olvidé del pasado, lo profano y lo vil. 	14	3 6 10 13	-	Alejandrino	1.0
dario	Montañas que quedasteis lejanas, lagos puros,	Montañas que quedasteis lejanas, lagos puros, 	14	2 6 9 11 13	-	Alejandrino	1.0
dario	horizontes de fuego y rincones obscuros,	horizontes de fuego y rincones obscuros, 	14	3 6 10 13	-	Alejandrino	1.0
dario	cafetales floridos, gentes amables, voz	cafetales floridos, gentes amables, voz 	14	3 6 8 11 13	-	Alejandrino	1.0
dario	gentil que recordaste mi infancia y de mi infancia	gentil que recordaste mi infancia y de mi infancia 	14	2 6 9 13	-	Alejandrino	1.0
dario	luz, gesto, vida, voluntad y fragancia	luz gesto vida voluntad y fraganci~a	13	1 2 4 8 12	-	Tridecasílabo	1.0
dario	y todas esas cosas que yo no olvido, adiós!	y todas esas cosas que yo no olvido, adiós! 	14	2 4 6 9 10 11 13	-	Alejandrino	1.0
dario	Inclinaba la lora su cabeza y dos cuentas	Inclinaba la lora su cabeza y dos cuentas 	14	3 6 10 12 13	-	Alejandrino	1.0
dario	amarillas y negras -sus ojos-iniciaban	amarillas y negras -sus ojos-iniciaban 	14	3 6 13	-	Alejandrino	1.0
dario	cosas antiguas y misteriosas, hablaban	cosas antigu~as y misteriosas hablaban	14	1 5 10 13	-	Alejandrino	1.0
dario	de historias anti-colombinas y violentas.	de   historias anticolombinas y violentas	14	3 9 13	-	Alejandrino	1.0
dario	Sus patas desgranaban mil chiles y pimientas	Sus patas desgranaban mil chiles y pimientas 	14	2 6 8 9 13	-	Alejandrino	1.0
dario	cual las que los correos antiguos masticaban	cual las que los correos antiguos masticaban 	14	6 9 13	-	Alejandrino	1.0
dario	y sus pupilas áureas que profundizan lentas	y sus pupilas áras que profundizan lentas	14	4 6 11 13	-	Alejandrino	1.0
dario	mirando en lo profundo del alma socavaban.	mirando en lo profundo del alma socavaban. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Alma mía que todas mis ilusiones labras:	Alma mía que todas mis ilusiones labras: 	14	1 3 6 11 13	-	Alejandrino	1.0
dario	-libro de mi vida-apaciento mis cabras	libro de mi vidaapaci~ento mis cabras	14	1 10 13	-	Alejandrino	1.0
dario	queriendo a las divinas y adorando a las feas	queriendo a las divinas y adorando a las feas 	14	2 6 10 13	-	Alejandrino	1.0
dario	y corno el gran Guillermo, florecido de ideas,	y corno el gran Guillermo, florecido de ideas, 	14	2 4 6 10 13	-	Alejandrino	1.0
dario	corno él dijo en su vida: son palabras, palabras,	corno él dijo en su vida: son palabras, palabras, 	14	1 2 3 6 8 10 13	-	Alejandrino	1.0
dario	yo diré de mi vida: son ideas, ideas.	yo diré de mi vida: son ideas, ideas. 	14	1 3 6 8 10 13	-	Alejandrino	1.0
dario	Amo las carabelas de Cristóbal	Amo las carabelas de Cristóbal 	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
dario	porque iban sin rumbo sobre el mar;	porque   iban sin rumbo sobre el mar	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	y porque desplegaban blancas velas	y porque desplegaban blancas velas 	11	6 8 10	6 8 10	Endecasílabo vacío pleno tipo 1	1.0
dario	sobre la inmensidad del mar azul.	sobre la inmensidad del mar azul. 	11	6 8 10	6 8 10	Endecasílabo vacío pleno tipo 1	1.0
dario	Galleta dura y pescado podrido	Galleta dura y pescado podrido 	11	2 4 7 10	2 4 10	Endecasílabo heroico difuso	0.9
dario	para los héroes fue pan de ilusión;	para los héres fue pan de ilusión	11	4 6 7 10	4 6 10	Endecasílabo sáfico corto	0.9
dario	y era Catay la esencia de su esencia	y era Catay la esencia de su esencia 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	fundiendo en sol lo que era voluntad.	fundiendo en sol lo que era voluntad. 	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	De agua profusa y cielos mentirosos	De agua profusa y cielos mentirosos 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	hicieron su coraza de esperar;	hicieron su coraza de esperar; 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	sueños de luz y páginas de Antillas	sueños de luz y páginas de Antillas 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	a su hogar dieron esperanza y sol.	a su hogar dieron esperanza y sol. 	11	3 4 8 10	4 8 10	Endecasílabo sáfico puro	0.9
dario	El Santo Cristo que estaba a su puerta	El Santo Cristo que estaba a su puerta 	11	2 4 7 10	2 4 10	Endecasílabo heroico difuso	0.9
dario	les dio la vida con la fe de Dios.	les dio la vida con la fe de Dios. 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Al dar aire a tu frente	Al dar aire a tu frente 	7	2 3 6	2 6	Heptasílabo heroico puro	0.8333333333333334
dario	esta ala de armonía	esta ala de armonía 	7	1 2 6	2 6	Heptasílabo heroico puro	0.8333333333333334
dario	en que la poesía	en que la poesía 	7	6	6	Heptasílabo vacío	1.0
dario	por ti vibrar se siente,	por ti vibrar se siente, 	7	2 4 6	2 4 6	Heptasílabo heroico pleno	1.0
dario	sentirás de repente	sentirás de repente 	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	soplos de simpatía:	soplos de simpatía: 	7	1 6	1 6	Heptasílabo enfático	1.0
dario	seré el aura que envía	seré el aura que envía 	7	2 3 6	2 6	Heptasílabo heroico puro	0.8333333333333334
dario	Centro-América ardiente.	centramérica ardiente	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	Serás como el perfume	Serás como el perfume 	7	2 6	2 6	Heptasílabo heroico puro	1.0
dario	cálido que resume	cálido que resume 	7	1 6	1 6	Heptasílabo enfático	1.0
dario	algo que en ti se fragua	algo que en ti se fragua 	7	1 4 6	1 4 6	Heptasílabo sáfico pleno	1.0
dario	y que tu ser duplica:	y que tu ser duplica: 	7	4 6	4 6	Heptasílabo sáfico puro	1.0
dario	¡lirio de Nicaragua,	¡lirio de Nicaragua, 	7	1 6	1 6	Heptasílabo enfático	1.0
dario	rosa de Costa Rica!	rosa de Costa Rica! 	7	1 4 6	1 4 6	Heptasílabo sáfico pleno	1.0
dario	En las constelaciones Pitágoras leía,	En las constelaciones Pitágoras leía, 	14	6 9 13	-	Alejandrino	1.0
dario	yo en las constelaciones pitagóricas leo:	yo en las constelaciones pitagóricas leo: 	14	1 6 10 13	-	Alejandrino	1.0
dario	pero se han confundido dentro del alma mía	pero se han confundido dentro del alma mía 	14	3 6 8 11 13	-	Alejandrino	1.0
dario	el alma de Pitágoras con el alma de Orfeo.	el alma de Pitágoras con el alma de Orfeo. 	14	2 6 10 13	-	Alejandrino	1.0
dario	Sé que soy, desde el tiempo del Paraíso, reo;	Sé que soy, desde el tiempo del Paraíso, reo; 	14	1 3 6 11 13	-	Alejandrino	1.0
dario	sé que he robado el fuego y robé la armonía;	sé que he robado el fuego y robé la armonía; 	14	1 2 4 6 10 13	-	Alejandrino	1.0
dario	que es abismo mi alma y huracán mi deseo;	que es abismo mi alma y huracán mi deseo; 	13	1 3 6 9 12	-	Tridecasílabo	1.0
dario	que sorbo el infinito y quiero todavía...	que sorbo el infinito y quiero todavía... 	14	2 6 9 13	-	Alejandrino	1.0
dario	Pero ¿qué voy a hacer, si estoy atado al potro	pero qué voy a hacer si estoy   atado   al potro	14	3 4 5 8 10 13	-	Alejandrino	1.0
dario	en que, ganado el premio, siempre quiero ser otro,	en que, ganado el premio, siempre quiero ser otro, 	14	4 6 8 10 12 13	-	Alejandrino	1.0
dario	y en que, dos en mí mismo, triunfa uno de los dos?	y en que, dos en mí mismo, triunfa uno de los dos? 	14	3 5 6 8 9 13	-	Alejandrino	1.0
dario	En la arena me enseña la tortuga de oro	En la arena me enseña la tortuga de oro 	13	3 6 10 12	-	Tridecasílabo	1.0
dario	hacia dónde conduce de las musas el coro	hacia dónde conduce de las musas el coro 	14	3 6 10 13	-	Alejandrino	1.0
dario	y en dónde triunfa, augusta, la voluntad de Dios.	y en dónde triunfa, augusta, la voluntad de Dios. 	14	2 4 6 11 13	-	Alejandrino	1.0
dario	En su maravillosa vida trabaja quieto.	En su maravillosa vida trabaja quieto. 	14	6 8 11 13	-	Alejandrino	1.0
dario	El reloj de su hora en su tranquilidad.	El reloj de su hora en su tranquilidad. 	13	3 6 12	-	Tridecasílabo	1.0
dario	Pasa un soplo de biblioteca: ya es Bagdad	Pasa un soplo de biblioteca: ya es Bagdad 	13	1 2 3 8 10 12	-	Tridecasílabo	1.0
dario	o Insbruck, o bien algo que habla de Paracleto.	o Insbruck, o bien algo que habla de Paracleto. 	13	2 4 5 7 12	-	Tridecasílabo	1.0
dario	No sé si, a veces, su verbo ágil al conceto	No sé si, a veces, su verbo ágil al conceto 	13	1 2 4 7 8 12	-	Tridecasílabo	1.0
dario	en su enérgica forma, pasa la Humanidad	en su enérgica forma, pasa la Humanidad 	14	3 6 8 13	-	Alejandrino	1.0
dario	en su exceso de pasión o de verdad.	en su   exceso de pasi~ón o de verdad	14	4 9 13	-	Alejandrino	1.0
dario	Yo sé que le conozco, le mido y le interpreto.	Yo sé que le conozco, le mido y le interpreto. 	14	1 2 6 9 13	-	Alejandrino	1.0
dario	Desconfía de los que se apropincuan al daño	Desconfía de los que se apropincuan al daño 	14	3 10 13	-	Alejandrino	1.0
dario	de ese querer usual que cariños nos finge,	de ese querer usual que cariños nos finge, 	14	1 4 6 10 13	-	Alejandrino	1.0
dario	pues siendo bachiller le doctoró el engaño.	pues siendo bachiller le doctoró el engaño. 	14	2 6 11 13	-	Alejandrino	1.0
dario	Así, su amor no corta ni su afecto restringe,	Así, su amor no corta ni su afecto restringe, 	14	2 4 5 6 10 13	-	Alejandrino	1.0
dario	sino cuando tritura muy cuerdamente, al paño,	sino cuando tritura muy cuerdamente, al paño, 	14	6 8 9 11 13	-	Alejandrino	1.0
dario	la ración de miserias con que ayuda a la Esfinge.	la ración de miserias con que ayuda a la Esfinge. 	14	3 6 10 13	-	Alejandrino	1.0
dario	Yo soy un semi-centauro,	yo soy   un semicentauro	8	1 2 3 7	1 3 7	Octosílabo melódico corto hemistiquial	0.8571428571428571
dario	de semblante avieso y duro,	de semblante avieso y duro, 	8	3 5 7	3 5 7	Octosílabo melódico semipleno	1.0
dario	que remedo a Minotauro	que remedo a Minotauro 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	y me copio de Epicuro.	y me copio de Epicuro. 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	A mi frente agobia un lauro	A mi frente agobia un lauro 	8	3 5 6 7	3 5 7	Octosílabo melódico semipleno	0.8571428571428571
dario	que predice mi futuro,	que predice mi futuro, 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	y en la vida soy un Tauro	y en la vida soy un ta~uro	8	3 5 7	3 5 7	Octosílabo melódico semipleno	1.0
dario	que derriba fuerte muro.	que derriba fuerte muro. 	8	3 5 7	3 5 7	Octosílabo melódico semipleno	1.0
dario	Yo le canto a Proserpina,	Yo le canto a Proserpina, 	8	1 3 7	1 3 7	Octosílabo melódico corto hemistiquial	1.0
dario	la que quema corazones	la que quema corazones 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	en su cálida piscina.	en su cálida piscina. 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	Soy Satán y soy Cristo	Soy Satán y soy Cristo 	7	1 3 5 6	1 3 6	Heptasílabo melódico puro	0.8333333333333334
dario	que agoniza entre ladrones...	que agoniza entre ladrones... 	8	3 7	3 7	Octosílabo melódico puro	1.0
dario	¡No comprendo dónde existo!	¡No comprendo dónde existo! 	8	1 3 5 7	1 3 5 7	Octosílabo melódico pleno	1.0
dario	Lo que habla, en el silencio de mi vida,	Lo que habla, en el silencio de mi vida, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	de voz, canción, llamada, trino o queja	de voz, canción, llamada, trino o queja 	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
dario	no lo oirá ya Desdémona dormida,	no lo oirá ya Desdémona dormida, 	11	1 3 4 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
dario	porque ya el ruiseñor no está en la reja.	porque ya el ruiseñor no está en la reja. 	11	3 6 7 8 10	3 6 8 10	Endecasílabo melódico largo	0.9
dario	La esencia de la sangre de mi herida,	La esencia de la sangre de mi herida, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	el misterio profundo de mi queja,	el misterio profundo de mi queja, 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	y lo que puso en mi panal la abeja,	y lo que puso en mi panal la abeja, 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	mientras parió la leona en su guarida:	mientras parió la l#óna en su guarida	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	todo lo que hay en mí de complicado,	todo lo que hay   en mí de complicado	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	de pecador sutil o de perverso,	de pecador sutil o de perverso, 	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	vino de amar o extracto de pecado,	vino de amar o extracto de pecado, 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	abarcando en mi afán el universo,	abarcando en mi afán el universo, 	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	todo eso lo he exprimido y lo he brindado	todo eso lo he exprimido y lo he brindado 	11	1 2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	0.9
dario	en sacrificio, inspiración y verso.	en sacrificio, inspiración y verso. 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	Debe ser un antiguo monje que en el moderno	Debe ser un antiguo monje que en el moderno 	14	1 3 4 6 8 13	-	Alejandrino	1.0
dario	siglo del aeroplano y la electricidad,	siglo del aeroplano y la electricidad, 	14	1 7 13	-	Alejandrino	1.0
dario	descifra áureos problemas con un rigor eterno	descifra áros problemas con un rigor eterno	14	2 3 6 9 11 13	-	Alejandrino	1.0
dario	de fina contextura y voluptuosidad.	de fina contextura y voluptuosidad. 	14	2 6 13	-	Alejandrino	1.0
dario	Evoca a Claudia Frollo, y vive en sempiterno	Evoca a Claudia Frollo, y vive en sempiterno 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	sigilo sobre un viejo libro de cristiandad,	sigilo sobre un viejo libro de cristiandad, 	14	2 5 6 8 13	-	Alejandrino	1.0
dario	y copia garabatos al margen de un infierno	y copia garabatos al margen de un infierno 	14	2 6 9 11 13	-	Alejandrino	1.0
dario	de lascivia, que tiene en su alforja de Abad.	de lascivia, que tiene en su alforja de Abad. 	14	3 6 10 13	-	Alejandrino	1.0
dario	Juzgo, que en el lejano tiempo se oirá este irónico	Juzgo, que en el lejano tiempo se oirá este irónico 	14	1 6 8 11 13	-	Alejandrino	1.0
dario	cantor, que supo huirle al clavicordio afónico	cantor que supo huirle   al clavicordio   afónico	14	2 4 5 10 13	-	Alejandrino	1.0
dario	de las majaderías del frívolo Stambul;	de las majaderías del frívolo Stambul; 	14	6 9 13	-	Alejandrino	1.0
dario	pasarán sus canciones como un rumor oceánico	pasarán sus canciones como un rumor ocánico	14	3 6 9 11 13	-	Alejandrino	1.0
dario	ante los ojos agrios donde hubo puesto pánico	ante los ojos agrios donde hubo puesto pánico 	14	4 6 9 11 13	-	Alejandrino	1.0
dario	el aletear sonoro de su bandera azul.	el aletar sonoro de su bandera azul	14	4 6 11 13	-	Alejandrino	1.0
dario	Recuerdo, allá en la casa familiar, dos enanos,	Recuerdo, allá en la casa familiar, dos enanos, 	14	2 4 6 10 11 13	-	Alejandrino	1.0
dario	como los de Velázquez. El uno, varón, era	como los de Velázquez. El uno, varón, era 	14	6 9 12 13	-	Alejandrino	1.0
dario	llamado "el Capitán''. Su vieja compañera	llamado "el Capitán''. Su vieja compañera 	14	2 4 7 9 13	-	Alejandrino	1.0
dario	era su madre. Y ambos parecían hermanos.	era su madre   y ambos parecín hermanos	14	1 4 7 11 13	-	Alejandrino	1.0
dario	Tenían de peleles, de espectros, de gusanos;	Tenían de peleles, de espectros, de gusanos; 	14	2 6 9 13	-	Alejandrino	1.0
dario	él cojeaba, era bizco, ponía cara fiera;	él cojaba era bizco ponía cara fiera	14	1 3 4 6 9 11 13	-	Alejandrino	1.0
dario	fabricaba muñecos y figuras de cera	fabricaba muñecos y figuras de cera 	14	3 6 10 13	-	Alejandrino	1.0
dario	con sus chicas, horribles y regordetas manos.	con sus chicas, horribles y regordetas manos. 	14	3 6 11 13	-	Alejandrino	1.0
dario	También fingía ser obispo y bendecía;	También fingía ser obispo y bendecía; 	14	2 4 6 9 13	-	Alejandrino	1.0
dario	predicaba sermones de endemoniado enredo	predicaba sermones de endemoniado enredo 	14	3 6 11 13	-	Alejandrino	1.0
dario	y rezaba contrito páter y avemaría.	y rezaba contrito páter y avemaría. 	14	3 6 8 13	-	Alejandrino	1.0
dario	Luego, enano y enana se retiraban quedo;	luego enano y   enana se retiraban quedo	14	1 3 6 11 13	-	Alejandrino	1.0
dario	en tanto que la gente hacendada reía,	en tanto que la gente hacendada reía, 	14	2 6 10 13	-	Alejandrino	1.0
dario	yo silencioso, en un rincón, tenía miedo.	yo silencioso, en un rincón, tenía miedo. 	14	1 4 6 9 11 13	-	Alejandrino	1.0
dario	Es en mi juventud, mi juventud que juega	Es en mi juventud, mi juventud que juega 	14	1 6 11 13	-	Alejandrino	1.0
dario	con versos e ilusiones, espada de oro al cinto;	con versos e ilusiones, espada de oro al cinto; 	14	2 6 9 11 13	-	Alejandrino	1.0
dario	hay en mi mente un sueño siempre vario y distinto,	hay en mi mente un sueño siempre vario   y distinto	14	1 3 4 5 7 9 13	-	Alejandrino	1.0
dario	y mi espíritu ágil al acaso se entrega...	y mi espíritu ágil al acaso se   entrega	14	3 5 9 13	-	Alejandrino	1.0
dario	En cada mujer miro como una ninfa griega;	En cada mujer miro como una ninfa griega; 	14	2 5 6 9 11 13	-	Alejandrino	1.0
dario	en poemas sonoros sus frescas gracias pinto;	en poemas sonoros sus frescas gracias pinto; 	14	3 6 9 11 13	-	Alejandrino	1.0
dario	y esto pasa al amor del puerto de Corinto,	y esto pasa al amor del puerto de Corinto, 	14	1 3 6 9 13	-	Alejandrino	1.0
dario	o en la rica en naranjas de almíbar, Chinandega.	o en la rica en naranjas de almíbar, Chinandega. 	14	3 6 9 13	-	Alejandrino	1.0
dario	Tiempo lejano ya. Mas aún veo azahares	tiempo lejano ya mas aún veo azares	14	1 4 6 10 11 13	-	Alejandrino	1.0
dario	en los naranjos verdes, impregnados de aromas,	en los naranjos verdes, impregnados de aromas, 	14	4 6 10 13	-	Alejandrino	1.0
dario	o las viejas fragatas que llegan de los mares	o las viejas fragatas que llegan de los mares 	14	3 6 9 13	-	Alejandrino	1.0
dario	lejanos; o el icaco, o tupidos manglares;	lejanos; o el icaco, o tupidos manglares; 	14	2 6 10 13	-	Alejandrino	1.0
